"Age","Urban","Tenure","Educ","Expenditure","Marital","Income"
60,1,1,11,7799.2501,1,9000
60,1,4,12,7185.7501,3,38000
60,1,1,13,16702.4282,1,0
38,1,4,13,7462.25,5,21600
88,1,2,12,2074,5,12408
47,1,1,16,100373.9899,1,744142
22,1,4,13,13357.7501,1,30800
73,1,2,16,41857,2,26217
82,1,2,16,4634.4001,1,87300
52,1,1,15,102949.378,1,501376
25,1,4,13,3597,5,0
68,1,1,13,20636,3,19320
48,1,1,16,32649.2001,1,180000
20,1,4,13,9342.0001,5,9000
56,1,1,16,15520.3001,3,0
70,2,2,14,5233.5001,1,49404
51,1,4,15,8564.5001,3,59950
27,1,4,15,15591.7499,1,115501
68,1,1,13,10040.0999,3,62400
58,2,2,14,13268.7499,1,0
67,1,2,15,2787,1,15768
28,1,4,11,4818.0499,5,27312
71,2,2,15,30644.2782,1,108436
62,1,2,15,23461.4999,1,210000
74,1,2,12,15986,1,74780
67,1,2,13,20481,1,3216
35,1,1,16,40572,5,72000
27,1,4,15,5276.1668,5,46530
78,1,2,12,3198,2,20208
72,1,2,16,1821,5,34808
55,1,1,10,12291.1666,1,88000
26,1,4,16,23183.4333,5,36000
22,1,4,12,754.6667,5,500
56,1,1,15,11445.7667,2,0
38,1,5,13,10613.3667,1,75000
69,1,2,15,13488.0854,1,177408
53,2,1,13,6118.3334,1,95000
57,2,1,15,10685.0666,1,76400
69,1,2,13,4211.0333,1,0
50,1,1,15,20055.9,1,30000
46,2,1,15,13198.8333,1,120001
38,1,4,12,3683.6001,5,35200
64,1,1,15,13722.4333,1,116900
28,1,4,14,4721.1666,5,24960
26,1,1,14,28832.1666,1,128003
41,1,1,16,8957,1,72962
53,1,1,11,53141.1002,1,100600
73,1,4,12,3384.3333,3,18816
29,1,1,16,9915.5002,1,85500
32,1,5,16,4515.0001,1,99000
51,1,1,13,18296.3333,1,86972
64,1,4,12,6101,3,39324
51,2,2,12,5627.4999,1,54600
51,1,1,13,16010.6001,1,110000
70,1,4,13,5136.6667,1,27516
54,1,4,11,10609.6667,4,38750
48,1,1,13,21507.6333,3,149448
69,1,1,13,6037.6667,1,36819
64,1,1,13,4472.7,2,36008
29,2,2,16,29091,2,96328
42,1,1,13,27957.5,1,137310
42,1,2,12,8567,3,35600
35,1,4,15,9889.1667,1,67520
64,1,4,13,4362,5,15768
65,1,4,12,3544,3,0
71,1,2,12,2982,2,24980
71,1,2,15,28567.1557,5,39600
39,1,4,15,7859.8334,4,88000
40,1,1,13,10924.0001,1,91000
67,1,2,10,7096.8334,1,52193
21,1,4,13,4116.8333,5,800
69,1,4,11,1008,5,12744
56,2,5,12,2351,4,4224
54,1,4,14,6856.5,5,50000
24,1,1,15,15580.1332,5,130000
47,1,1,12,7218.9667,1,7000
60,1,1,13,6703.6333,1,13000
55,1,4,14,4419.6667,4,21944
43,1,4,10,5446,1,80000
42,1,1,15,9812.0666,1,117000
52,1,2,15,101384.7521,1,314776
62,1,1,16,20060.9667,1,192000
19,1,6,13,3367,5,1310
44,1,1,12,11384.8332,1,118000
19,1,4,12,940.1667,5,12500
54,1,4,13,1863.3334,5,15000
45,1,4,13,4442.3333,5,37300
28,1,4,15,5816.2,5,0
44,1,1,15,11780.9001,1,115660
56,1,2,13,12714.5333,1,77560
45,1,1,14,25448.0333,1,0
60,1,1,16,7319.1999,3,0
23,1,4,14,5555.5001,5,45000
70,2,5,12,1747.6333,1,12192
69,1,2,13,5625.1667,1,74968
45,1,4,12,7049.1667,1,42000
50,1,5,13,8135.3,5,26000
28,1,4,11,6778,5,3640
55,1,1,13,15023.4334,1,0
78,1,2,12,5732,2,45116
41,1,4,13,6449.5001,3,31544
79,1,4,11,23258.6667,3,14004
43,1,1,12,7648.8333,5,50000
31,1,4,13,4255.1667,5,41000
36,1,1,14,14864.8333,1,110000
34,1,4,11,12985.1666,1,120000
82,1,5,10,1883.3333,2,19465
32,1,2,15,6966.3334,1,76500
27,1,1,12,10752.3667,1,120550
54,1,1,12,6587,3,73990
64,1,2,12,4931.1666,1,61520
88,1,2,16,8442.6667,2,2000
53,1,4,16,7770.6667,1,108500
88,1,2,12,3088,2,23632
29,1,4,16,6449.1667,5,49200
46,1,1,15,11810.0855,1,145000
74,1,1,14,28746,1,51816
34,1,4,16,4660.5,5,57000
70,1,4,13,8902.6667,1,59208
73,1,1,13,5604,2,31608
55,1,2,16,16644.0855,1,158000
64,1,2,12,6276.9999,1,82400
41,1,1,14,10612.0001,1,131312
32,1,1,13,20655.9667,5,0
56,1,4,0,6545.5001,1,39400
73,2,2,13,4333.3333,1,25862
74,1,1,11,5349.9999,1,32197
75,1,2,16,80241.5041,1,335604
57,1,1,16,34015.1667,1,433996
37,1,1,16,11780.6667,1,224579
45,1,1,13,1969,5,4000
42,2,2,11,3571.2001,1,0
71,1,2,16,2725.6667,3,15768
49,1,1,14,18765.7333,1,109200
70,1,1,13,15043.6667,3,75868
36,1,1,13,6341.5,1,49008
69,1,1,14,2878,3,23208
66,1,2,14,25366.3667,1,127414
22,1,4,13,1529.3333,5,0
49,1,2,13,10308.6667,1,289000
62,1,4,13,3754.6667,2,1700
27,1,2,15,10629.6333,1,68000
45,1,1,13,16954.1667,1,97000
47,1,1,11,7176.3333,5,61818
73,1,2,13,8721.6667,1,54804
60,1,4,12,2520,4,1200
26,1,1,16,9337.6668,5,90270
64,1,2,15,10386.4187,1,180000
18,1,6,12,3244.5001,5,6500
44,1,1,14,12718,4,106448
59,1,1,16,10836.8334,3,40600
30,1,1,15,12298,1,92300
81,2,2,13,3812.6667,3,19530
62,1,4,12,8046.1666,3,97000
59,1,2,14,5151,1,3216
24,1,4,12,6696.6667,5,1200
31,1,1,12,7062.8334,5,119200
53,1,2,11,2259.3333,2,12972
67,1,1,13,3599.3333,1,34141
48,1,1,15,10609.1666,1,148800
47,1,1,15,8259.4999,1,113132
44,1,1,16,10048.3333,1,1e+05
31,1,4,15,2798.1667,5,13000
24,1,4,12,4162.6667,5,6312
72,1,4,10,2975.3333,1,18180
67,1,4,12,2265.3333,2,16458
88,1,1,14,2321,2,16488
52,1,4,10,2160.6667,5,13752
36,1,4,12,3003.3333,5,4800
69,1,1,13,4106.6667,1,38200
44,1,1,15,31761.4187,1,285515
48,2,2,13,3780.1667,1,51000
56,1,2,16,13067.0999,1,125000
56,1,2,15,7430.3333,1,162150
77,1,1,14,15123.5666,2,0
35,1,1,15,14668.9999,1,141000
54,1,2,13,6008.6667,1,31512
25,1,4,12,3457.7666,5,0
60,1,2,14,15856.2333,1,144020
27,1,4,12,4793.7333,5,0
82,1,2,15,10572.6667,1,54020
38,1,1,15,17094.1708,5,2e+05
34,1,4,15,16311.7667,1,0
27,1,4,14,6528.8333,5,38000
62,1,4,13,9941.1666,3,31300
41,1,1,14,12557.4999,1,102000
68,1,2,15,16549.0334,1,42580
48,1,1,12,7747.4667,5,66008
73,1,2,12,3360.3333,1,17904
54,1,5,15,10147.3333,3,0
88,1,1,13,3223.6667,2,13824
46,1,1,13,12048,3,132000
22,1,4,13,5378.3334,5,0
51,1,1,14,16876.3001,3,139000
51,1,4,13,6602.4333,3,49000
60,1,4,13,2579.6667,5,36000
73,1,1,16,13180,1,24608
21,1,4,12,3451.8666,5,5200
49,1,4,15,5773.1668,5,53000
41,1,1,12,11460.3334,1,67000
34,1,4,13,4367.1667,1,8100
24,1,4,12,4454.3333,5,40000
48,1,1,11,9951.3333,1,125791
31,1,4,12,4864.7333,2,0
68,1,4,12,4032.3333,3,20258
88,1,2,12,2806.3333,2,0
40,1,1,16,79633.5522,1,3e+05
66,1,2,12,5692.6667,2,36272
42,1,1,12,5028.0001,1,0
58,1,1,15,7445.8334,1,94265
54,1,1,12,13882.3334,1,114608
72,1,1,12,5668.8334,3,27396
28,1,1,16,6596.6667,5,82000
30,1,2,11,12881.1333,1,43000
39,1,1,16,25931.7521,5,150000
36,1,2,14,14505,4,120000
43,1,1,13,49404.1667,1,148031
40,1,1,12,8140.4001,1,28000
31,1,1,15,29510.8333,1,83578
48,1,1,13,15756.6667,1,80000
68,1,1,14,5068.3333,1,38103
72,1,4,15,13958.6667,1,145416
70,1,2,13,11037.6667,1,74608
54,1,1,12,8797.5,3,50700
35,1,4,13,13346.1667,1,88200
30,1,1,16,6930.9999,1,0
52,1,4,0,6657.3333,3,7200
30,1,1,14,16754.0334,5,57000
47,2,4,12,1760,3,947
64,1,4,13,1553,3,6552
35,1,6,13,1472.3,4,0
41,1,1,12,12612.1667,1,128000
28,1,4,12,5204.1001,1,0
65,1,4,11,5468.3333,3,29240
56,1,1,15,6348.4999,5,57600
30,1,4,13,12686.1667,1,130000
45,1,2,15,4750.2334,5,27905
37,1,4,11,7236.9333,3,35400
70,1,1,15,8881.9999,1,90100
34,1,4,16,8015.1999,1,75000
46,1,2,16,35001.0854,1,432776
48,2,1,15,13149.6667,1,116000
59,1,1,13,4809.2001,3,36001
22,1,4,12,6347.6667,5,59000
55,1,1,15,2482.3333,3,0
50,1,2,16,1549.3333,3,71300
36,1,1,16,14283.7521,1,150200
56,1,2,13,20539.6666,1,110680
21,1,5,15,4870,5,0
58,1,2,13,2183.6667,3,8808
33,1,4,11,4633.1667,5,48180
47,1,2,16,20978.2725,1,302776
52,2,2,13,3907.7,1,0
77,1,2,12,5400.9999,1,1608
39,1,4,13,9897.1667,1,91600
73,2,2,12,5953.6667,1,26734
59,1,4,13,11574.5,1,33367
45,1,5,13,5860.3334,1,115400
27,1,4,14,9662.3334,5,111000
45,1,1,15,5883.5,5,60005
74,1,2,14,10923,1,120822
59,1,4,10,1003.3333,1,0
59,1,1,12,9174.7667,1,74805
23,1,4,12,302.3333,5,0
69,1,2,13,7577.3333,1,34608
81,1,2,16,3637.5667,5,13536
76,1,2,12,6355.1667,1,83608
44,1,1,16,20677.4188,1,452776
23,1,4,13,6281.8334,5,65000
43,1,2,15,8749.8335,1,81725
67,1,4,12,7826,1,42032
63,1,2,12,3332,2,4400
73,1,2,16,8485.3333,2,77280
24,1,4,13,7624.8333,1,58000
62,1,4,12,4779.6667,2,24000
62,1,2,15,11260.6667,3,1e+05
76,2,1,14,3591.6667,3,21468
80,1,2,12,5744,2,18783
76,1,2,12,5176,1,3216
41,2,1,12,9273.3333,1,38125
70,2,1,16,6601,1,77264
63,1,1,15,9415.5001,3,113319
32,1,4,12,4610.3334,5,30000
39,1,2,16,10504.1666,1,145144
51,1,4,10,26250.3333,1,114000
56,1,1,15,15271.6871,1,161200
20,1,4,12,362.4999,5,1500
28,1,4,15,4998.6667,5,59000
47,1,1,12,9800.8334,1,82828
53,1,1,14,6443.8001,1,0
69,1,1,15,8872.6667,3,52800
46,1,2,15,13201.0333,1,116000
67,1,2,14,18961.0001,1,55344
68,1,1,14,11485.1667,1,99008
60,1,1,14,5282.8334,1,11330
71,1,1,13,2010.3333,3,16596
53,1,1,14,12776.7333,1,99000
60,1,1,13,7324.5001,1,87440
63,1,2,12,4749.6666,1,36648
26,1,4,15,4667.3334,1,35000
30,1,4,12,6373.6334,1,43000
74,1,2,12,2955,2,17716
81,1,1,16,39676.8224,2,47508
76,1,4,11,3089.6667,2,19872
29,1,4,13,4763.3334,5,33280
46,1,1,13,10392.1667,1,75060
24,1,4,15,15445,5,165200
53,1,5,12,2921.3334,5,3175
27,1,4,12,870,5,4224
54,1,2,15,17500.1667,3,166200
23,2,2,12,1883.5,3,0
62,1,4,15,3709.6667,3,15000
46,1,1,14,8145.1667,1,72000
34,1,1,15,8392.3666,1,0
61,1,4,12,9518.0001,2,37414
49,1,5,15,10951.8666,1,-57500
45,1,1,12,8799.5001,1,29000
33,1,4,16,11751.8333,1,158000
60,2,2,12,8334.5187,1,0
35,1,4,13,6036.5,1,70000
37,1,4,16,26361.0854,1,398382
56,1,1,13,32670.4189,1,125000
20,1,6,13,16058.2334,5,7000
51,1,1,15,10461.6666,1,91000
75,1,1,13,28070.989,2,86773
29,1,4,15,13798.1667,5,94350
61,1,1,12,12683.8334,1,108608
33,1,1,15,11311.2333,5,43000
55,1,4,16,10495,1,64000
21,1,4,12,2858,3,2450
65,1,2,15,21082.6666,1,210939
74,1,4,11,2243,3,9936
75,1,2,12,6993.3333,1,34716
36,1,4,13,2344,5,14713
41,1,2,15,12073,1,1e+05
59,1,4,12,4085.1333,1,0
39,1,4,10,5525.3333,5,36000
62,1,2,13,7632.3,4,14708
38,1,1,16,8717.3333,1,133000
35,1,4,16,9415.1667,3,86000
63,1,1,13,12715.8333,1,42514
53,1,1,14,13108.8333,3,146700
45,1,1,15,16675.2001,3,75800
53,1,1,16,6708.6667,3,7000
58,1,1,16,28989.8333,5,122200
68,1,4,12,11652.3001,1,65424
42,2,4,13,6052.6667,1,35172
53,1,2,15,23189.3333,5,126408
38,1,1,15,11795.3333,3,108000
88,1,2,12,4435.3333,1,29232
50,1,1,15,16372.6001,1,0
74,1,2,14,3588.8334,2,79200
62,2,4,12,4260,3,28000
69,1,4,15,7280,1,0
67,1,1,16,6559.3334,2,79753
32,2,4,11,2442.3333,5,11535
64,1,1,15,9483.9999,1,24704
77,1,2,10,7972.3333,1,75360
41,2,4,13,4215.5333,1,55000
74,1,1,13,5129.3333,3,21768
61,1,2,15,6759.3333,1,0
46,1,2,12,3050,3,0
24,1,2,12,4230.1667,1,65000
24,1,4,12,2894.1666,3,7740
41,1,4,15,8812.0001,5,75000
72,1,2,13,9071.9999,1,61184
80,2,2,13,4218.8333,1,28576
57,1,2,10,7915.9,1,47926
88,1,1,13,4851.3333,2,22008
45,1,4,12,12576.5333,3,49000
74,1,1,13,3498,2,28056
48,1,1,13,10280.8667,1,91322
53,1,2,16,17238.9855,1,164000
34,1,5,11,1822.6667,4,3850
42,1,1,12,6477.8334,3,45000
72,1,2,11,2302,2,16868
66,1,4,13,2581.6667,3,6192
69,1,2,15,4458,1,37808
41,1,4,13,8860.6667,3,43000
61,1,1,16,33120.5999,1,156330
38,1,1,15,15742.9189,1,74000
63,1,1,14,23209.1667,1,85782
63,1,2,13,5267.7334,4,0
43,1,4,13,20830.5,1,72198
67,1,2,15,8721.6667,1,3216
38,1,1,15,5116.6667,1,80000
38,1,4,16,11426.8333,5,80500
56,2,2,12,2450.8333,3,30000
30,1,4,12,4648.3333,5,384
42,1,1,14,11505.0665,1,133000
60,1,1,15,9563.3333,1,110000
47,2,1,13,11017.9333,4,76100
39,1,4,15,32223.4187,5,150000
58,1,1,15,25882.9999,1,352776
53,1,1,13,18389.9999,3,170000
49,1,1,13,7934.7521,5,24000
33,2,2,15,7747.8999,1,79000
49,1,1,15,8465.9332,5,150060
68,1,1,10,11307.8333,2,75136
27,1,4,15,7115.5001,5,65000
35,1,1,12,7423.3333,3,52000
34,1,1,16,19587.3334,3,118200
63,1,1,15,8635.4999,1,60000
67,1,2,15,7520.6667,1,71508
55,1,2,13,5960.5001,1,85000
38,1,4,15,10952.0001,1,1e+05
30,1,4,13,4500.0999,1,4000
57,2,2,12,23866.8335,1,88600
33,2,4,12,22686.1667,1,45888
80,1,1,15,5908.3333,3,24408
32,1,4,13,18933.5001,1,89000
45,1,1,15,20823.4999,1,156770
37,1,1,16,9776.0001,1,1e+05
62,1,2,13,5591.8333,3,30000
29,1,4,13,14741.4335,1,113000
74,1,2,15,8991,1,65772
72,1,4,16,4060,2,80904
25,1,4,12,3778.8,1,0
75,1,2,15,5793.8001,1,0
81,1,4,15,6997.6667,2,48000
25,1,4,16,10800.3667,5,0
34,1,1,11,19578.7667,3,8368
49,1,1,15,19313.4333,1,150000
48,1,1,11,5674.5,1,69200
41,1,1,16,11418.0522,1,81700
68,2,1,12,2564.3334,4,26488
48,1,2,15,38067.8559,1,75200
52,1,1,15,17407.8333,3,73002
71,2,2,14,7042.6667,1,32914
63,1,2,16,16062.7668,3,27126
67,1,2,15,3580.9334,1,0
68,1,2,13,10165.3334,1,59609
39,1,2,16,7081.1667,1,97000
29,1,1,15,7525.8001,1,1600
22,1,4,13,1301.5,5,2000
61,1,1,13,12131.4666,1,0
46,1,2,11,7274.6667,1,15888
61,1,2,16,16971.8335,1,445714
55,1,4,15,32155.8334,4,85001
53,2,1,12,11447.8333,3,92600
53,1,4,12,6134.8001,3,45152
60,1,2,16,13842.7333,1,180000
32,1,1,12,5696.0667,1,41000
58,1,4,16,23790.1667,1,302776
73,1,2,15,7179,2,21744
36,1,4,16,7969.3,5,75000
51,1,5,13,44748.1666,4,60015
29,1,4,16,3734.6667,5,34000
60,1,1,13,39551.7521,1,329776
88,1,2,12,6617.3333,1,51036
48,1,4,12,2847.7001,4,24000
29,1,4,16,10159.3333,1,100200
37,1,2,10,6972.8333,1,26000
59,2,2,15,5589.3333,3,4800
49,1,1,15,9932.3333,1,80000
57,2,1,12,6311.3333,1,1
33,1,4,15,11132.6667,5,36000
52,1,4,12,4296.1999,1,14724
88,1,2,12,1312,2,13608
68,1,2,16,3315.6667,3,12128
26,1,4,13,9759.7521,5,0
75,1,1,12,10589.9666,3,48216
83,1,2,12,14023.3333,2,16008
66,1,1,16,41287.3333,1,120000
51,1,1,13,4045.3333,5,28132
67,1,1,15,12169.3333,1,37616
56,1,5,12,2347.1667,3,18000
73,1,4,12,5866.6667,2,14449
51,1,4,15,11538.9188,1,185000
30,1,4,11,6387,5,0
50,1,1,14,7468.8332,3,80000
76,1,2,15,2690.7334,1,0
28,1,4,16,6652.3334,3,29000
28,1,4,12,5027.5,5,40
25,1,4,14,3636.9001,1,24320
62,1,4,13,2469.4999,3,8400
50,1,2,11,5993.3333,1,44700
62,1,4,12,1769.3333,3,13608
37,1,4,11,9521.6333,1,27368
33,1,4,16,14532.0001,1,95700
75,1,2,13,2225.6667,2,16256
69,1,1,13,12017.1666,1,184576
28,1,4,13,6843.7334,5,36000
80,1,2,12,6233.6667,2,57800
58,2,2,16,6713.8188,1,0
21,1,4,14,4224.8333,5,35780
28,1,4,15,2476.5,1,45000
53,1,1,16,8536.3333,1,60000
24,1,4,13,5384.8334,5,40600
39,1,4,12,2863.8333,3,0
44,1,4,15,13820.2999,1,0
60,1,4,12,1176.6667,4,8988
59,1,1,14,41601,5,29000
29,1,4,13,11211.8333,1,81500
57,1,2,13,20023.6667,2,0
63,1,2,15,94879.0333,1,150000
61,1,1,15,9379.7999,1,22000
75,1,2,16,7611.6667,1,78416
46,1,1,15,13138.1667,1,217100
57,1,2,13,5330.4333,1,0
88,1,2,12,1438,2,0
42,1,1,14,8937.3667,1,23000
72,1,1,11,8402.3333,2,1608
54,1,1,16,126190.8334,1,664776
55,1,1,13,16659.6667,1,128200
41,1,1,16,8905.6667,1,98500
58,1,1,13,21074.3333,1,125000
29,1,4,16,3815.4167,5,62500
66,1,1,14,6130.3334,2,43612
88,1,1,11,1443,2,11028
77,1,1,15,4599.8333,1,108816
49,1,1,13,5697.25,2,92000
66,1,2,16,13885.5833,3,73680
45,1,4,14,8531.6667,5,47200
69,1,4,12,1154.6667,3,9616
64,1,2,16,4799,1,172934
52,1,4,12,3785.25,1,62040
62,1,2,16,6054.9761,3,190000
55,1,1,16,8135.5427,3,355000
34,1,1,14,42093.3334,1,70000
49,2,5,14,7435,1,63600
43,1,4,16,10437.5,5,75000
60,1,4,11,5917.6666,1,47472
77,1,2,12,2785,1,35691
34,1,4,12,2137.3333,5,17417
70,2,2,15,1407.3333,3,10708
71,1,1,13,6000.55,3,57000
38,1,4,12,2835.55,1,0
36,1,1,16,4810.3333,1,120600
66,1,2,13,2847,3,22568
49,1,1,14,6152.7667,1,61400
48,1,1,13,5919.4167,3,52288
67,2,2,11,3618.876,4,152408
47,2,2,12,4114.0167,1,1300
46,1,4,12,1798.6667,5,4986
51,1,1,15,6438.2667,1,169000
24,1,4,12,4403.6667,5,95000
49,1,1,15,8048.1667,1,185000
60,1,4,13,3097.3333,1,0
60,1,2,12,2865.5,1,4552
29,1,1,15,13295.6666,1,210000
52,1,4,12,563.3333,5,3102
30,1,4,10,4581.876,5,34000
55,1,2,16,6791.5833,1,90200
48,1,1,16,25163.5834,1,437200
52,1,1,15,47423.4187,1,1e+05
56,1,1,15,12906.5833,3,140000
39,1,1,15,7307.5,1,60000
39,1,4,13,17399.75,1,120501
54,1,5,14,3946.85,1,126750
42,1,4,14,7563.5834,5,77000
19,1,6,13,633.8334,5,3000
37,1,2,10,5693.3333,1,36000
32,1,1,16,3884.5833,5,75770
54,1,4,11,1137.6667,3,4060
52,1,1,15,6985.0834,1,137200
64,1,4,16,7095.5427,4,156800
24,1,4,13,2512.4167,5,27040
40,1,1,12,1639.6167,4,24000
70,1,2,16,3000.6667,1,80016
32,1,2,15,4902,1,155000
70,1,2,15,3062.3334,5,85972
75,1,2,15,40022.5,1,33816
57,1,1,13,6768.4833,1,113000
45,1,1,15,4987.4166,1,112600
47,1,1,13,2677.9167,1,54000
63,1,2,12,2528.1667,3,34400
36,1,1,14,4456.25,1,80500
54,1,4,13,3928.75,1,59768
66,1,1,13,5260.0833,1,19250
32,1,4,16,5350,1,120000
82,1,2,16,12735.3333,1,46728
59,1,1,15,3911.6667,1,29988
69,1,4,12,1654.3333,2,20996
73,1,2,16,10348,3,32088
63,1,1,14,5306.7501,1,86460
70,1,4,12,1174.6667,3,14808
56,1,4,14,1553.4,4,26928
88,1,1,12,2799.3333,2,13380
54,1,2,12,1962.0666,2,15000
50,2,1,10,3286.75,5,80200
52,1,4,11,1228.3333,3,13368
55,1,2,13,1592,1,2940
83,1,2,10,859,2,1608
61,1,2,13,7031.2094,1,8425
49,1,2,13,1060,3,17208
33,1,4,12,1492,5,17731
42,1,4,12,15455,5,72000
42,1,1,16,13450.5102,4,321616
75,1,2,16,15895.5427,1,159113
51,1,2,12,1932.6667,3,28000
88,1,2,12,992.3333,2,3280
88,1,2,12,1484,2,21156
38,1,1,14,8512.876,1,302776
33,1,5,11,3629.9167,1,70000
25,1,1,15,4755.8333,1,78400
60,2,2,16,4710.8,1,40764
88,1,4,11,1882,3,33012
50,1,1,15,5141.6,5,32604
58,1,1,15,7479.0428,1,361706
48,1,2,12,1629.1,3,34000
73,1,1,16,10304.8333,1,0
39,1,1,13,4820.5,1,109200
76,1,2,15,4018.75,3,18816
59,1,1,13,2754.5,5,60000
52,1,1,16,12492.4833,1,7000
75,1,2,12,1185,3,17591
26,1,4,16,2287.5,1,27000
48,1,1,15,7070.9167,1,190000
24,1,4,13,4493.8334,5,59000
36,1,1,16,6409,1,159400
36,1,4,15,4447.5833,4,55000
68,1,1,15,1910.1667,3,49608
82,1,4,14,1180,2,1608
66,1,4,13,1501.8,1,0
88,1,2,12,2042.6667,1,61200
47,1,1,15,11913,1,65200
60,1,1,14,5936.876,1,0
40,1,4,15,7427.3428,1,80000
88,1,2,12,1200.6667,3,22460
51,1,1,16,5568.6667,1,148075
42,1,4,16,4513.6667,4,40000
76,2,1,12,2400.6667,2,15804
78,2,4,13,3779,2,24708
47,1,1,16,3258.85,1,0
30,1,4,14,4562.75,5,42600
75,1,2,16,4028,1,68446
52,1,1,16,5853.2167,1,130000
76,1,2,16,3088.6667,1,1608
61,1,1,15,16841.9539,1,548582
40,1,4,11,2879.4,1,24000
33,1,2,12,1589.5834,5,29860
58,1,2,16,4936.6667,1,0
81,1,2,11,1685.6667,2,16800
22,1,4,12,1220,5,10476
56,1,4,13,2257,3,39984
33,1,1,12,42917.5001,1,119475
25,1,5,12,2561.5,1,11450
43,1,1,16,3894.5427,5,0
35,1,4,16,2412.5834,5,65000
49,1,1,13,12346.8029,5,304076
51,1,1,15,4454.6,1,95300
22,1,4,15,11695.3333,1,28600
44,1,4,15,4790.4167,1,90000
62,1,2,16,11137.5833,1,127000
67,1,2,15,2154.25,3,29000
78,1,4,12,862.3333,3,10032
46,1,4,14,6891.2667,3,56000
46,1,4,13,5883.1667,3,115000
81,1,2,16,1519,1,65664
72,1,1,13,3385.8334,2,49808
66,1,4,16,2184.6667,1,24504
53,1,1,16,12872.0667,1,414939
80,1,2,13,4259.1667,2,8100
47,1,4,14,2355.2333,5,75000
68,1,2,16,2978,1,104064
27,1,1,15,5277.9167,5,45099
50,1,4,14,6011.5834,2,79710
68,1,2,15,23818.5427,1,0
71,1,1,12,4808.5833,1,66237
71,1,2,16,2817.3333,1,57893
68,1,2,16,8543.6667,5,89969
28,1,4,16,3930,1,2000
63,1,4,12,1100,3,11388
40,1,2,16,21672.0334,5,150000
75,1,2,13,2219.3333,1,60848
68,1,2,13,4282.6667,1,38916
88,1,2,15,1775.3333,2,431370
74,1,2,16,4404.6667,1,49836
60,1,4,12,3186,3,0
37,1,1,13,2649.5,1,0
45,1,1,13,6142.0834,1,137000
40,1,2,14,2412.5,1,0
81,1,1,15,3405.4167,1,74376
88,1,2,15,13976.0833,2,49661
34,1,4,15,9471.0167,1,0
75,1,2,15,2600.2,3,58560
66,1,1,13,5266.5,1,73916
38,1,2,11,2354.85,1,0
53,1,2,15,13755.7094,1,210201
82,1,2,12,847.3333,3,18265
32,1,1,15,8498.75,1,162000
49,1,4,12,3618.5001,1,35000
70,1,2,13,4275.6667,1,57807
65,1,4,13,2028.3333,3,14400
45,1,4,14,3239,4,59000
60,1,2,13,3645.0834,1,70488
51,1,1,13,3296.6667,1,79000
31,1,4,15,3973.5,5,15555
70,1,2,16,2577.7,1,0
74,1,2,15,4993.1667,2,16358
72,1,1,13,2498.6667,2,27160
82,1,2,16,1722.1667,2,16308
57,1,1,15,2181.6667,3,40000
25,1,4,15,4289.1667,5,75000
37,1,4,15,2276.75,1,33000
67,1,4,12,7786.1,3,33044
41,1,1,13,4379.2167,1,82000
45,1,2,11,2384.8333,1,23930
36,2,4,12,4585,1,13256
61,1,1,12,2591.6667,1,73020
27,1,1,13,3901.1333,5,46000
37,1,4,11,6236.8666,5,0
50,2,1,12,4341.25,1,80000
73,1,1,15,8778.7501,1,101275
48,1,1,13,14211.2094,1,435900
73,2,2,11,3807,1,43052
36,1,1,13,17419.2094,1,493882
44,1,4,13,3696,1,88000
73,1,2,16,2421.5666,1,0
58,1,2,15,7054.1667,1,162100
40,1,4,14,2191.75,5,41000
74,1,2,12,6125,2,16408
53,1,4,12,1750.75,3,50000
37,1,4,13,6215.5094,3,50400
33,1,1,11,4468.1667,1,33600
68,1,1,14,4733.1667,2,131400
69,2,2,12,3304.0834,1,1808
34,1,4,15,5449.3761,1,128000
50,1,4,16,3675.3833,4,0
60,1,1,16,8482.5834,1,142795
55,1,1,15,6000.6,1,158000
31,1,4,15,4633.4167,5,75700
69,1,1,15,2421.3333,3,46756
79,1,2,15,14485.7445,1,7200
38,1,4,15,7637.5,1,115000
42,1,1,15,7889,1,200200
63,1,4,12,2943.5,1,77000
59,1,1,13,22251.4594,3,140000
61,1,2,15,8018,1,110000
69,1,4,15,3689,1,46656
79,1,4,12,970.3333,2,10945
33,1,4,16,2712.8333,5,68200
29,1,5,13,1971.5833,5,1548
37,1,1,14,5676.9167,1,4700
58,1,1,16,4509.0333,1,55010
37,1,4,15,4846.8333,5,43400
64,1,1,13,5300.3333,1,50108
29,1,4,15,1694.1667,5,60000
83,1,2,12,3348,2,63608
83,1,2,12,536,3,15528
63,1,4,12,719.3333,5,10246
41,1,4,13,4264.3333,5,55400
80,1,2,12,2816.3333,1,3216
88,2,2,12,3143.6667,1,28765
35,1,1,13,4689.4167,1,93464
67,1,1,11,2048.1834,1,0
24,1,1,13,3685.8166,1,52000
36,2,1,12,2663.25,4,12350
70,1,4,12,1750.4167,1,2000
27,1,4,15,8832.1667,1,74900
82,1,2,14,2196.6667,1,27408
22,2,4,12,1243.3,5,0
24,1,4,13,3501.9167,1,53000
34,2,4,14,4068,1,118000
57,1,1,16,7965.9927,3,150000
64,1,2,13,1281.3333,3,40000
40,1,1,15,3487.0834,5,41000
46,1,1,15,9439.4999,1,212048
88,1,4,11,4533.6667,2,18513
